gene	beta	hr	se	z	p	q
CNDP2	0.11027467101583698	1.1165847218026308	0.3123112886640333	0.3530921712358089	0.7240193418306764	0.9993228105536583
PRIM2	0.09220874200686378	1.0965937033617708	0.2611523906692047	0.3530840432690594	0.7240254350943283	0.9993228105536583
AMN	-0.04305172116873581	0.9578618470516135	0.12195224623151271	-0.3530211414639049	0.7240725910560557	0.9993228105536583
RNU6-312P	-0.06023120018313547	0.9415468226199907	0.1706834071532758	-0.35288257474874	0.7241764748644057	0.9993228105536583
AC084871.3	0.055644728419061644	1.0572220160714874	0.1576991096865188	0.3528537892805779	0.7241980560382311	0.9993228105536583
DPH2	-0.08863252313354254	0.9151818199367175	0.25121452215395174	-0.35281608074881077	0.724226327384073	0.9993228105536583
TAPT1	0.08682944216823879	1.0907106346120854	0.24619109939103812	0.35269123206734243	0.7243199332949117	0.9993228105536583
RGS4	-0.053200552616365915	0.9481898314607738	0.1508444497313847	-0.35268485324519705	0.7243247159587674	0.9993228105536583
SLC25A11	0.09927738536089886	1.104372593866656	0.2815238220107293	0.3526429296527356	0.7243561493729009	0.9993228105536583
CYSTM1	0.08117643393261613	1.084562233267103	0.23029821528181085	0.35248399052195134	0.7244753227583667	0.9993228105536583
KRT15	-0.034860134320169614	0.9657404807607833	0.09892973419739239	-0.35237266735816686	0.724558797420664	0.9993228105536583
TMEM183A	0.10046108638772595	1.1056806148401728	0.28512292859603705	0.3523430643842028	0.7245809954927591	0.9993228105536583
ZBTB6	-0.10577955804029411	0.899622940863176	0.3002994864101391	-0.35224688295278633	0.7246531196536887	0.9993228105536583
TM9SF2	-0.08789547019221436	0.9158566060349432	0.24957217962590503	-0.3521845677028779	0.7246998496775019	0.9993228105536583
CFAP221	0.04980308354885293	1.051064104183285	0.14141544284030733	0.3521757068999375	0.7247064944510209	0.9993228105536583
MED8	-0.1479395601149399	0.8624832417547582	0.4204125755755003	-0.35189137697041123	0.7249197263123794	0.9993228105536583
PSMG3-AS1	0.06252617674212207	1.0645223242795114	0.17768814655028795	0.35188715711222973	0.7249228911354129	0.9993228105536583
SNORD17	-0.03538620400663411	0.9652325675794412	0.10060725901084404	-0.35172615131896173	0.7250436462964107	0.9993228105536583
SH3BP1	0.09668758966483944	1.1015161948176946	0.27494555959464245	0.3516608517242025	0.7250926232728023	0.9993228105536583
TRBV4-2	0.08776392740409912	1.0917303639835398	0.24957576909931978	0.3516524369365885	0.725098934739173	0.9993228105536583
BCL2L12	0.07647131597743616	1.0794712263160686	0.21746537952841472	0.35164823082767604	0.7251020895156308	0.9993228105536583
C8G	-0.0797329850423625	0.9233628651693973	0.22678246453137763	-0.35158355478287273	0.7251506001316885	0.9993228105536583
AL391422.4	-0.08038918097960214	0.922757156962042	0.22870271035311732	-0.3515007795731023	0.7252126877333056	0.9993228105536583
TRIM5	0.11235695813010933	1.1189121941727187	0.3196766938412585	0.3514705960575978	0.7252353280781323	0.9993228105536583
CNTN4	0.07062352049606278	1.073177120614452	0.20096960586800114	0.35141393740130544	0.7252778278025942	0.9993228105536583
BARX2	-0.042884018027403964	0.9580224969626968	0.12209106713552056	-0.3512461561156058	0.7254036857042421	0.9993228105536583
MAP3K9	-0.0684328505549347	0.9338561659214812	0.19483384799093306	-0.3512369706834479	0.7254105761935346	0.9993228105536583
STX2	-0.07275263854762987	0.9298308058796404	0.2071451175148694	-0.35121580185160534	0.7254264561634911	0.9993228105536583
MIR193BHG	0.08837674357493076	1.092399599042866	0.25170223606934516	0.3511162433637759	0.7255011423494508	0.9993228105536583
CARHSP1	0.10686501138196948	1.1127840311618018	0.30438452839690916	0.35108555597352964	0.7255241637572176	0.9993228105536583
CDC5L	0.09684575893797596	1.1016904346129046	0.2758812052990097	0.3510415246773014	0.7255571960780598	0.9993228105536583
ZC3H6	-0.10661015589199796	0.8988760262169427	0.3037075297752303	-0.35102901785444257	0.725566578801728	0.9993228105536583
MTHFD2L	-0.09004430362919504	0.9138906956998103	0.25656495753297837	-0.3509610372945063	0.7256175791098087	0.9993228105536583
ADAP1	-0.08574665935537276	0.9178267245829602	0.24437388965066562	-0.35088306479038445	0.7256760770625335	0.9993228105536583
MORF4L1	-0.11175222907166209	0.894265803121162	0.3185560964544383	-0.35080863406940177	0.7257319193272662	0.9993228105536583
FRG1DP	0.07845372777247354	1.0816133053473667	0.22367877103772862	0.3507428416585877	0.7257812818423688	0.9993228105536583
NUFIP1	0.13895516832378488	1.1490725839988059	0.3963045762178522	0.35062721114630774	0.7258680394856094	0.9993228105536583
PRSS16	0.08888048698858536	1.0929500267714949	0.25349071677643503	0.3506262009072825	0.7258687974840621	0.9993228105536583
IL18BP	0.07724433890179416	1.080306004930129	0.2203076212819546	0.3506203664326943	0.7258731751886514	0.9993228105536583
AF196972.1	-0.13105996946330953	0.8771651696892614	0.37393438831796216	-0.3504892129682045	0.7259715842059071	0.9993228105536583
DDX49	0.10915527233174545	1.1153355176435575	0.3114493005360607	0.35047525277427	0.725982059292569	0.9993228105536583
PLEKHB2	-0.09668083338851183	0.907845713938556	0.2758690087195811	-0.35045920466835484	0.7259941011155551	0.9993228105536583
CLSTN1	0.07685014076096076	1.079880234235976	0.21931779233496027	0.3504054091680299	0.7260344674879935	0.9993228105536583
AP001628.1	-0.06888707959966128	0.9334320776512193	0.19678335633919739	-0.3500655791281451	0.7262894823440198	0.9993228105536583
KIAA1217	0.07751457730770403	1.080597984553073	0.22144701275329148	0.35003668075694955	0.7263111696255486	0.9993228105536583
RNA5SP18	0.044694448313664974	1.0457082931567347	0.12768940013398927	0.35002473397764744	0.7263201353564037	0.9993228105536583
RNU6-762P	0.059939559369152046	1.0617723704140716	0.17127456088484394	0.34996183355829635	0.7263673410177183	0.9993228105536583
DBNDD1	-0.05914321458272537	0.9425717694677154	0.1690273988020954	-0.34990312222678643	0.7264114037797309	0.9993228105536583
BNIPL	-0.038090406992816364	0.9626259088434803	0.10888572589287832	-0.34982002168300436	0.7264737721545362	0.9993228105536583
AKAP8L	0.09286965824707284	1.0973186995037052	0.2656090519218688	0.34964794149557543	0.7266029270328753	0.9993228105536583
AC087500.1	-0.13847248140229843	0.8706872110305295	0.39606298254118766	-0.34962237701146004	0.7266221151334284	0.9993228105536583
ZNF266	-0.09173665220437156	0.9123453820565672	0.2625354915793083	-0.3494257163194227	0.72676972975725	0.9993228105536583
RTTN	-0.10851775897281622	0.8971629619828424	0.31059387053515175	-0.349387960508817	0.7267980706423463	0.9993228105536583
BICD2	0.10749216330434855	1.1134821346917416	0.3077997097459627	0.34922763050382793	0.7269184243415412	0.9993228105536583
RPA2	0.12308271715041251	1.13097796835317	0.3524734429620889	0.3491971369986333	0.7269413154307964	0.9993228105536583
ZNF630	-0.11336285230855024	0.8928266371269091	0.324756828637696	-0.3490699573095649	0.7270367902453649	0.9993228105536583
BUD13	-0.10755343945865585	0.898028531009941	0.30812227119729657	-0.3490609070247549	0.7270435845284604	0.9993228105536583
CPEB4	-0.08024919925054597	0.9228863351454543	0.22996033811479563	-0.34896973934038034	0.7271120276662604	0.9993228105536583
AL022157.1	-0.1426283637961714	0.8670762459499269	0.40882707362056664	-0.34887210999275725	0.7271853242412776	0.9993228105536583
SSBP4	0.09694877109183443	1.1018039279629561	0.27789493109365465	0.3488684399902252	0.7271880795948285	0.9993228105536583
BLOC1S5	0.11280834610443957	1.11941737168845	0.3233564655981209	0.34886683306540667	0.7271892860381595	0.9993228105536583
EOLA1	-0.1409344974410212	0.8685462018332342	0.40411903364299984	-0.34874501250421985	0.7272807481687253	0.9993228105536583
APOBEC2	-0.05203232749346219	0.949298177916204	0.14922471298686205	-0.3486843864664909	0.727326267274397	0.9993228105536583
AL117209.1	-0.11317691431398952	0.8929926629560835	0.324665304320323	-0.34859565468790077	0.7273928904041411	0.9993228105536583
ADGRE4P	-0.09332323354804174	0.9108990195836739	0.26775549721143777	-0.34853900114083347	0.7274354290788558	0.9993228105536583
IGKV3D-20	-0.037058729522095615	0.9636195407720719	0.10632724596254614	-0.34853465061203204	0.7274386957356969	0.9993228105536583
SLC4A3	-0.045934133937512237	0.9551048691159677	0.13183446028498313	-0.34842281629717764	0.7275226698322912	0.9993228105536583
DPP7	0.07764268238249122	1.080736423505876	0.22284737030373203	0.34841192999795045	0.7275308443062025	0.9993228105536583
CCDC93	-0.07539521758926757	0.9273768982302313	0.21648003844308075	-0.34827792036396593	0.7276314740870382	0.9993228105536583
MDK	0.03641504794741426	1.0370861976741945	0.1045642373754063	0.34825528174300197	0.7276484742201585	0.9993228105536583
ID2	0.06843399019104394	1.070829937338379	0.1965769655437491	0.3481282255108046	0.7277438876802673	0.9993228105536583
RAB31	0.06492243456231275	1.0670762529375275	0.186520721501541	0.3480708954998138	0.7277869412967475	0.9993228105536583
AC069549.1	-0.07268302329428594	0.9298955385399228	0.2088254362856712	-0.3480563698899987	0.7277978498565805	0.9993228105536583
AC092123.1	-0.10441182203504941	0.9008542293974214	0.30007768153800457	-0.347949309325178	0.7278782527657668	0.9993228105536583
ZNF763	-0.1351829766372781	0.8735560567138863	0.38859633522101505	-0.3478750682514607	0.7279340098655589	0.9993228105536583
CPP	0.06197339678229571	1.063934040282644	0.17816656707053227	0.3478396525301056	0.7279606085591999	0.9993228105536583
AC005400.1	-0.12210840008530761	0.8850524235442863	0.3510536696052273	-0.34783399422265826	0.7279648582160116	0.9993228105536583
PIAS2	-0.10835583831421924	0.897308242962194	0.3116494346586606	-0.34768501484014513	0.7280767517952287	0.9993228105536583
ANKRD26	-0.09231123648194677	0.9118213133195658	0.2656041084114549	-0.3475519901934077	0.7281766671884347	0.9993228105536583
GK-AS1	-0.062446668781901575	0.9394631641923851	0.17972497408348784	-0.3474568245195192	0.7282481493763668	0.9993228105536583
TIAF1	-0.10980272722859426	0.8960108764116497	0.3160474825378222	-0.34742478043771124	0.7282722193126114	0.9993228105536583
FH	0.10877851305295656	1.1149153837879564	0.31314632482779753	0.3473727916582608	0.7283112712935977	0.9993228105536583
SORCS2	-0.04064404247036529	0.9601708491689233	0.11702634685498574	-0.3473067694809761	0.7283608656423435	0.9993228105536583
SLC12A2	0.052713343630769745	1.054127429463768	0.1518320919733683	0.34718183057120616	0.7284547200043863	0.9993228105536583
IGHV4-4	-0.03253110497187205	0.9679923399885179	0.09372913800614283	-0.3470756870690524	0.728534458416767	0.9993228105536583
SMG8	-0.09332105321960388	0.9109010056448755	0.2690522697994433	-0.34685101630685805	0.7287032480073719	0.9993228105536583
MAGED2	-0.09126475948694765	0.9127760127958988	0.2631454437611406	-0.3468224955085655	0.7287246759192485	0.9993228105536583
SLC46A2	0.035432452167071395	1.0360676616390625	0.10216511653334846	0.3468155606273461	0.7287298861849569	0.9993228105536583
RMND1	0.14385827705761378	1.1547204465485408	0.41503933180266106	0.3466136002888857	0.728881627087762	0.9993228105536583
AC141557.1	-0.04890212402991655	0.9522743299112255	0.1410985484408102	-0.3465813402781434	0.728905866311818	0.9993228105536583
AC011330.2	0.09414421653489302	1.0987181878217995	0.27164050957750147	0.34657649803897467	0.7289095046514251	0.9993228105536583
IGHV3-49	-0.029521430380349264	0.9709100704461474	0.0851815758089832	-0.3465706063779575	0.728913931509074	0.9993228105536583
BACH2	-0.11543180261392376	0.8909813327631372	0.3332208930184899	-0.34641225995249536	0.7290329127318527	0.9993228105536583
ALS2	-0.09654976127770971	0.9079647149912538	0.2788056817949221	-0.3462976817980622	0.7291190106236454	0.9993228105536583
GNA13	0.08933677928271798	1.0934488452414401	0.2579978916118266	0.3462694160971305	0.7291402509505571	0.9993228105536583
FAM50A	0.08411019962590419	1.0877487567103485	0.2429212945666116	0.3462446541624216	0.7291588585350006	0.9993228105536583
AC073534.2	-0.06299125785000625	0.9389516821096955	0.18193442640406812	-0.34623055732237024	0.7291694518068668	0.9993228105536583
MRPS31	0.1586415125989702	1.171917753618543	0.4583568008540894	0.34610921514279264	0.7292606382591633	0.9993228105536583
CGREF1	-0.044797065710549346	0.9561915061892239	0.12943361220063945	-0.34610071486769517	0.7292670262056382	0.9993228105536583
AL132657.1	-0.10150319684250139	0.903478291059804	0.29336834897290637	-0.3459923239772385	0.7293484834765296	0.9993228105536583
RNF216P1	0.11761550925918175	1.1248115485888819	0.33999258989963393	0.3459355078706331	0.7293911827960664	0.9993228105536583
KLHL28	0.09305252677806324	1.0975193829110925	0.26906900304704606	0.345831462280303	0.7294693789235751	0.9993228105536583
COLCA2	0.05670755247370514	1.0583462543892026	0.16398251633633165	0.3458146254896878	0.7294820329855469	0.9993228105536583
AL391001.1	0.06857308146106121	1.0709788907931583	0.1983146368588026	0.34577922511026926	0.7295086391631265	0.9993228105536583
PRXL2C	-0.08840741420622954	0.915387858724215	0.25571145605764983	-0.3457311438807739	0.7295447765213916	0.9993228105536583
PHF2	0.09317609872186362	1.097655013894517	0.26952228643218024	0.3457083269635644	0.7295619256922039	0.9993228105536583
PHLDB3	-0.0815402894360547	0.9216955745109001	0.2359125535150743	-0.3456377722215806	0.7296149554174014	0.9993228105536583
KCTD6	0.09613918473991688	1.1009122835206746	0.2781734278195275	0.34560880057274834	0.7296367312039691	0.9993228105536583
MCTP2	0.06607445697858647	1.0683062570609123	0.19128056509571154	0.3454321506501438	0.7297695102425208	0.9993228105536583
ARMC3	0.05161378492514837	1.0529689914738707	0.1494275619248064	0.3454100720128258	0.7297861062354944	0.9993228105536583
NIPAL3	-0.0762191417853375	0.9266131246538755	0.22067339990833254	-0.3453934267428645	0.7297986181775511	0.9993228105536583
MRPL55	-0.08594496234056775	0.9176447348487339	0.2489025688989584	-0.3452956018925501	0.7298721527646403	0.9993228105536583
FBXL8	0.07529524696274402	1.0782024398909893	0.21814225049398772	0.34516581172256333	0.729969719401125	0.9993228105536583
TRIM4	0.10603236210411149	1.1118578579840668	0.3071965547981111	0.3451612996564878	0.7299731113168275	0.9993228105536583
CCDC120	-0.08036319663193717	0.922781134516338	0.23285752534530785	-0.3451174554602236	0.7300060711751999	0.9993228105536583
SYNE3	-0.0757426478323	0.9270547554134155	0.21952924800457949	-0.345023036888096	0.7300770519953681	0.9993228105536583
RPL9P3	0.08978318984229548	1.0939370813210763	0.2603370305405429	0.34487291207046833	0.7301899157251182	0.9993228105536583
DNAJC30	0.10166868562732403	1.1070166404392807	0.2948116837082781	0.3448597570777662	0.7301998059176493	0.9993228105536583
MAP7D2	0.036118702826062034	1.0367789077732725	0.10475158778326875	0.3448033923914519	0.7302421825494274	0.9993228105536583
PSMG1	-0.08746074564538034	0.9162548379372867	0.2536744193007668	-0.3447755823644295	0.7302630912505073	0.9993228105536583
ILF3-DT	0.08455695541567688	1.0882348233336816	0.24526172075591346	0.3447621388085615	0.7302731987304423	0.9993228105536583
AC090398.2	-0.07426549703007294	0.9284251669921808	0.21542598635749158	-0.3447378762691705	0.7302914405353951	0.9993228105536583
EPHA2	0.050341019314818325	1.051629661260299	0.1460346103982545	0.3447197837384721	0.730305043514883	0.9993228105536583
MT-TV	-0.05934252895387409	0.9423839200893837	0.1721482397203411	-0.3447176053050408	0.7303066813890595	0.9993228105536583
AC010320.3	-0.11131533144940617	0.8946565910851604	0.3230062996144987	-0.3446227877978191	0.7303779719506305	0.9993228105536583
AL645929.2	0.09506907238421411	1.099734813808342	0.2759397867763274	0.3445283244394026	0.7304489985543956	0.9993228105536583
ERBB3	-0.0639027574893383	0.9380962179269782	0.1854824171870675	-0.3445219145752745	0.7304538181881577	0.9993228105536583
RICTOR	0.08173221563008325	1.0851651806441547	0.23726797484454237	0.3444721761697257	0.7304912172987161	0.9993228105536583
RHBG	-0.06383751705908373	0.9381574217243152	0.18532283895678606	-0.3444665396798151	0.7304954555069498	0.9993228105536583
ITM2B	0.0828866555380658	1.0864186620306988	0.24062731348068284	0.3444607112098262	0.7304998380781365	0.9993228105536583
SEC24B	0.1065067026152229	1.1123853823118948	0.30928921626919537	0.3443595735407823	0.7305758874015795	0.9993228105536583
STRIP1	-0.10460971138397109	0.9006759775781426	0.30383204475073133	-0.3443011136952146	0.7306198468275946	0.9993228105536583
MEF2C	-0.06309552426397322	0.9388537860886358	0.18339844988728662	-0.34403521023624023	0.7308198065762601	0.9993228105536583
FBXO38	0.0884462406946245	1.0924755203066783	0.25712137914320365	0.3439863343505341	0.7308565632968285	0.9993228105536583
RAB29	0.08333108059801238	1.086901601016844	0.24225503490781528	0.34398079953104854	0.7308607257526947	0.9993228105536583
TOGARAM1	-0.08421668958739094	0.9192320464997091	0.24486899625481753	-0.3439254902639969	0.7309023214709982	0.9993228105536583
TBCC	-0.11684221083841581	0.8897255711399686	0.339747629678326	-0.3439088330036102	0.7309148488343629	0.9993228105536583
DNAJB1	0.09224425026295084	1.096632642183134	0.2682289443098368	0.3439011792716807	0.7309206049719013	0.9993228105536583
SLC25A38	0.13519825536093957	1.144763717399208	0.39317777512618074	0.3438603703313368	0.7309512963827072	0.9993228105536583
SAP30L	0.10584655050477736	1.1116512810900285	0.30783642808979794	0.3438402373675581	0.7309664380534127	0.9993228105536583
DPY19L3	-0.09708181737563427	0.9074817553201545	0.2824610181825394	-0.3436998775983152	0.7310720032381681	0.9993228105536583
AC020978.4	-0.06913228169186483	0.9332032262114218	0.20115112599383608	-0.3436832945890806	0.7310844757269992	0.9993228105536583
SNORD123	0.05307848128607123	1.0545124013613423	0.1545063436645821	0.3435359353354406	0.7311953113655791	0.9993228105536583
RDH10	-0.043537799419634274	0.9573963643800627	0.12673869231145155	-0.3435241332034826	0.7312041885318701	0.9993228105536583
LINC02693	-0.12816644849651873	0.8797069410600659	0.37313209341239095	-0.3434881393460501	0.7312312621218031	0.9993228105536583
FAM151B	-0.1458946071603375	0.8642487840184472	0.42474472208638814	-0.3434877458716585	0.7312315580842719	0.9993228105536583
AL589843.2	0.07399514567534085	1.076801578339078	0.21552450407916157	0.34332590621882436	0.7313532935735207	0.9993228105536583
IGHV3-6	-0.05106176655815118	0.9502199769023341	0.14880081566510817	-0.3431551522746423	0.7314817417096753	0.9993228105536583
CTBS	0.14502650103059606	1.1560702069139932	0.42265215039461546	0.3431344212851867	0.7314973369245892	0.9993228105536583
P2RY13	-0.056197161159166814	0.9453527306748646	0.16379083426367602	-0.3431032109446291	0.7315208156064452	0.9993228105536583
SRRD	-0.11466924378988155	0.8916610175573751	0.33425908638757285	-0.34305497878649366	0.7315570998285645	0.9993228105536583
ZDHHC9	0.06024480448436503	1.0620965207137394	0.17561520200953404	0.3430500537253852	0.7315608049010223	0.9993228105536583
IGHV3OR16-12	-0.06887938992117726	0.9334392554713806	0.2008115003651063	-0.34300520535897544	0.7315945441505609	0.9993228105536583
ZNF740	-0.10540793043756409	0.8999573277098926	0.3073644498848853	-0.3429411907494236	0.7316427029884967	0.9993228105536583
NAP1L4P1	0.09149401289439743	1.095810215941418	0.2668284488003334	0.34289452007743754	0.7316778144732543	0.9993228105536583
C1orf56	-0.07296724222402061	0.9296312821803027	0.21282380813669496	-0.34285281737442813	0.7317091889091545	0.9993228105536583
HAGHL	0.07446896560585943	1.077311909281047	0.21722739077632439	0.3428157256767815	0.7317370946976398	0.9993228105536583
BRD1	-0.09703459889899177	0.9075246062378911	0.2831911438476279	-0.3426470107101994	0.7318640311966598	0.9993228105536583
PARP12	0.08884043054519998	1.092906247957442	0.2592993188870519	0.3426172923496878	0.7318863912337159	0.9993228105536583
STARD13	0.06918831150672057	1.0716379919136578	0.20194344501729886	0.3426123165364133	0.7318901350482658	0.9993228105536583
USB1	0.09791574055529631	1.1028698539919228	0.285821811715137	0.3425761664854451	0.7319173346300789	0.9993228105536583
ZNF749	-0.09913652774799979	0.9056190574524139	0.2894012291314413	-0.3425573832064604	0.7319314674494561	0.9993228105536583
EXOSC1	0.13420334165250103	1.1436253426700582	0.39181954030705946	0.3425131415021546	0.7319647559272484	0.9993228105536583
AC011472.2	0.10378050495640738	1.1093569298426114	0.3030108942765245	0.34249760294657394	0.7319764476142254	0.9993228105536583
FAM90A1	-0.059315910116130535	0.9424090055879165	0.17321314049424782	-0.3424446317806953	0.7320163052157156	0.9993228105536583
SMARCB1	0.12021970051484066	1.127744590431329	0.3511546862957513	0.3423553926704216	0.7320834538888032	0.9993228105536583
ZFP92	0.09768343207080431	1.1026136777246622	0.2853908708711707	0.34227945614595334	0.7321405945417889	0.9993228105536583
AC005332.5	-0.057955596237257	0.9436918499754853	0.1693332534212008	-0.34225761961295226	0.7321570263530037	0.9993228105536583
AC004908.3	-0.07761216728367244	0.9253232275824854	0.22680797293232047	-0.3421932936494782	0.7322054318243605	0.9993228105536583
USP27X-AS1	-0.11371551037452424	0.8925118301246868	0.3323757148792033	-0.34212941946090236	0.7322534983881259	0.9993228105536583
CRYBG3	-0.06079222901481826	0.9410187358559231	0.17769629157085565	-0.3421130991390308	0.7322657799148513	0.9993228105536583
MAML2	-0.06925606235762963	0.9330877208436007	0.20243862024139558	-0.34210894282447707	0.732268907675901	0.9993228105536583
GAS5	0.06515409848490204	1.0673234846442128	0.19045010685193084	0.3421058646901016	0.7322712240743825	0.9993228105536583
CPLX1	0.04875006478969173	1.0499578964954406	0.14253024326004318	0.3420331269676454	0.7323259623392548	0.9993228105536583
CADM1	0.04327688166971747	1.0442269821376586	0.12655278743452492	0.341967036420338	0.7323756994997574	0.9993228105536583
CDK2AP2	-0.06124242305129239	0.9405951901788528	0.17913496504499035	-0.3418786669364697	0.7324422046727339	0.9993228105536583
EPRS1	0.08914741336220847	1.0932418028983315	0.2607973090096527	0.3418264310346428	0.7324815173521215	0.9993228105536583
RPL14P3	0.10639303976640162	1.1122589526056705	0.3112538782822631	0.3418207681573633	0.7324857792691981	0.9993228105536583
PPP2R5A	-0.08797476886455066	0.9157839827015393	0.25741437260060984	-0.3417632355791086	0.7325290791172872	0.9993228105536583
MRPS6	0.07839351349551285	1.0815481787450296	0.229422619298748	0.3416991477785846	0.7325773135226148	0.9993228105536583
TRIM31	-0.035718300088790136	0.9649120708461789	0.10460556866491733	-0.3414569658638963	0.732759596448542	0.9993228105536583
IGFBP7	-0.06096550153643596	0.9408556972921314	0.17860819307043704	-0.34133653383074775	0.7328502475719523	0.9993228105536583
LDLR	0.05257926477476715	1.053986102738619	0.15407504915834588	0.3412574914756667	0.7329097460462854	0.9993228105536583
BNIP3L	0.0824801565398661	1.0859771236814864	0.24169586008426933	0.34125597563445514	0.7329108870988155	0.9993228105536583
TRBD1	-0.029747846849400177	0.9706902653009225	0.08719637939975053	-0.3411591978265704	0.7329837380106379	0.9993228105536583
AL034550.1	-0.09430642138406944	0.9100038748675762	0.2764652799623977	-0.3411148821179142	0.7330170981120916	0.9993228105536583
ACVR2B	-0.0874298099903463	0.9162831833193156	0.2563688279504888	-0.3410313597378195	0.7330799736907201	0.9993228105536583
HTR3A	0.03422338931704784	1.034815747693093	0.10035343070379944	0.3410285934126228	0.7330820562086828	0.9993228105536583
KIAA1755	-0.09459804376234797	0.9097385360645914	0.27746208881196105	-0.34094042961832544	0.733148427845693	0.9993228105536583
NUMBL	-0.07130303046668626	0.9311796735582922	0.2091598389521742	-0.3409021101942528	0.7331772761701849	0.9993228105536583
LRRK1	-0.0925358400941117	0.9116165379564493	0.2714753683249335	-0.34086274811994716	0.7332069098339271	0.9993228105536583
DUOXA1	-0.036383157520263554	0.9642707551005518	0.10675078561732146	-0.34082332331201126	0.7332365911251155	0.9993228105536583
ADIPOR2	0.10422062183070299	1.1098452840056228	0.3059508761324908	0.3406449530334755	0.7333708836410975	0.9993228105536583
YPEL1	-0.08484616664302101	0.9186535930983102	0.24909680251465088	-0.3406152378773738	0.7333932565642187	0.9993228105536583
VAT1L	0.08346417022520587	1.0870462659722082	0.2451466189907197	0.34046633222531003	0.7335053729545578	0.9993228105536583
LRRK2-DT	0.03065568311065144	1.0311304071428276	0.090050841372665	0.34042639295047156	0.7335354456296723	0.9993228105536583
IGLV3-19	-0.03066250196632141	0.9698028243958707	0.09008115030974635	-0.34038754901427887	0.7335646939508509	0.9993228105536583
HOXB8	-0.03973390668191253	0.9610451328198502	0.11673950694564951	-0.34036383844255463	0.7335825474916722	0.9993228105536583
AL691432.2	-0.07405137029121729	0.9286239889312473	0.21758214094391323	-0.3403375385956227	0.7336023508685161	0.9993228105536583
TMEM104	-0.10110232265460832	0.9038405447902454	0.29707491354384924	-0.3403260189443269	0.7336110250431036	0.9993228105536583
GRTP1	0.07248618644922675	1.0751779539623176	0.21301080095287506	0.3402934786638498	0.7336355277110147	0.9993228105536583
CPSF1	-0.06943213535830164	0.9329234437515062	0.2040902712758163	-0.3402030627146754	0.7337036118913023	0.9993228105536583
NDUFAF4	0.11343085789211689	1.1201144391414992	0.3334606507939306	0.34016264774284866	0.7337340454762276	0.9993228105536583
PPIC	0.10758569479169307	1.113586285202531	0.31633653028180375	0.34009886463587347	0.7337820767605772	0.9993228105536583
DPH3	0.10942711404068063	1.115638753570929	0.3217889141515141	0.3400586820376197	0.7338123364330309	0.9993228105536583
IGKV1D-27	0.0332470579287723	1.0338059176421424	0.09779870104600838	0.3399539827541428	0.7338911826053329	0.9993228105536583
ABLIM2	-0.06400344080021954	0.9380017720484738	0.18828175084726395	-0.3399343829776672	0.7339059429738404	0.9993228105536583
HNRNPH2	0.12843094723429477	1.1370429026231292	0.37781278507874166	0.3399327717497117	0.7339071563756432	0.9993228105536583
BAHD1	0.09897873038875747	1.1040428167476404	0.29117160861391334	0.3399326289397979	0.7339072639245832	0.9993228105536583
AC139795.1	-0.09512306361526368	0.9092610306330793	0.2798519201667606	-0.33990498817582143	0.7339280800487742	0.9993228105536583
DLGAP4	0.09184521925841475	1.0961951390527787	0.2703350831950283	0.33974583754693316	0.734047939413643	0.9993228105536583
HLA-DQB1	0.047686165736891085	1.0488414412870057	0.14037073840462233	0.3397158572995069	0.7340705188335688	0.9993228105536583
AL096701.1	0.10176380144394023	1.1071219402388028	0.2996004842971055	0.3396650098303042	0.7341088147857464	0.9993228105536583
AC016355.1	0.09967444046961668	1.104811177712195	0.29347712698697254	0.33963273899039237	0.7341331200266401	0.9993228105536583
NDUFS2	0.12094039931164399	1.1285576475502057	0.3561126368017379	0.339612770829518	0.7341481594636998	0.9993228105536583
AC139768.1	-0.13033787453576362	0.8777987949501752	0.3837912270610133	-0.33960618520090124	0.7341531195896873	0.9993228105536583
PPIE	0.12280715154841447	1.1306663526657286	0.3616448923310005	0.33957938893275874	0.7341733019636265	0.9993228105536583
AL365436.1	0.07804680788220651	1.0811732649165173	0.22985895262376013	0.33954217136782927	0.734201333739265	0.9993228105536583
MYL12B	-0.09191424628210489	0.9121833693065449	0.2707245984847014	-0.3395119867074028	0.7342240686847872	0.9993228105536583
LUCAT1	0.03894966820563695	1.0397181514529876	0.11478261328237149	0.339334217019599	0.7343579687110593	0.9993228105536583
FAM209B	0.13487989332470265	1.1443993260983827	0.39750870344397454	0.3393130569371617	0.7343739074870983	0.9993228105536583
ZNF514	-0.08051326765458408	0.922642662198403	0.23733161552395388	-0.3392437517304047	0.734426112251684	0.9993228105536583
RNA5SP490	0.07110660137560139	1.0736956772040813	0.2096225073688624	0.33921262686968345	0.7344495577297916	0.9993228105536583
PNOC	-0.08664993992680582	0.9169980438566468	0.25546382632384307	-0.33918673016727835	0.7344690651726289	0.9993228105536583
RNU6-1136P	-0.06803079314020133	0.9342317052064026	0.20066410013941094	-0.33902822225269535	0.7345884695942846	0.9993228105536583
ARHGAP29	0.06329300364352988	1.0653389416970043	0.1867334481186631	0.3389484009490855	0.7346486016180374	0.9993228105536583
FCGR1B	0.1054398763783806	1.111199293188555	0.31118032008450985	0.33883851121994285	0.7347313878411712	0.9993228105536583
PIK3C2A	-0.08308762074987716	0.9202705088953018	0.2452318588512314	-0.3388125064137031	0.734750979201332	0.9993228105536583
